SongID,ArtistLatitude,ArtistLongitude,ArtistName,Title,Year,StarRatings
SOSNIMF12AB01801A3,38.8991,-77.029,Grayskul,Sand Dolls (Produced by Coley Cole of Lost and Found Generation),2004,2
SOOVKGO12A6D4FC39B,40.73716,-74.03097,Yo La Tengo,Pablo And Andrea,1995,4
SOHDZUO12AC4687A69,-14.24292,-54.38783,Azymuth,Caititu,2008,2
SOKERDE12A6D4F8318,41.36149,-74.27362,Bill Perry,Love Scars,1996,3
SOPYRRE12AB018B362,42.65356,-71.13649,Piebald,in like a lamb and out like a lion,1997,3
SOFQAMU12AB018F6A6,35.14968,-90.04892,Big Star,Country Morn,2009,3
SOGHKBQ12AC468A416,64.96394,-19.02116,Singapore Sling,i hate you,2006,2
SOQMEUU12A8C13B99A,27.9758,-81.54106,God Module,Inside Out,2005,4
SODCPGI12A8C137FF6,37.77916,-122.42005,Jake Holmes,Penny's,2004,3
SOUKSPO12A8C13B180,52.47859,-1.9086,Al Campbell,Going the Wrong Way,2001,3
SORJTOU12A8BEEEEC2,53.79449,-1.54658,The Cassandra Complex,One Millionth Happy Customer (Ebm Mix),1994,2
SOMQGCT12A58A78E0F,40.71455,-74.00712,Ram Jam,Saturday Night,1978,3
SOPAUYT12AB0180462,51.50632,-0.12714,The Wolfgang Press,On The Hill,1983,3
SOVXQUG12A6D4FD87D,39.74001,-104.99226,Rivulets,To Be Home,2006,3
SODXWNS12A8C13EDBB,40.73716,-74.03097,Yo La Tengo,Double Dare,1993,4
SOXCNEK12A8C1425E7,51.91892,19.1343,Vader,Fear Of Napalm,1996,4
SOPGQIH12A58A78A35,-33.86963,151.20695,The Cruel Sea,Strange Thing,1995,2
SOTSVAT12AB0187179,40.73197,-74.17418,Faye Adams,Im Going To Leave You,1961,1
SOMCJRR12A8C1361F2,34.28946,-118.71766,Pulley,Darkside,1999,4
SORJUVK12AF72A84E7,34.05349,-118.24532,The Whispers,Forever Lover,1990,3
SOWDZGU12AC9E15697,51.54038,0.70516,Get Cape. Wear Cape. Fly,Interlude,2008,2
SOLLAVB12A8C13A373,37.4876,139.83829,Detroit7,Kono Itoshiki Sekai,2006,2
SOECFKJ12A6D4F9751,35.67048,139.74092,Yoko Ono,Open Your Box (The Dub The Voice),2001,3
SOVQOGB12AB018BED5,44.69559,10.64121,Raw Power,Power,1983,3
SOZVONK12A6BD529DA,41.48352,-74.41552,Joey Heatherton,Gone,2001,2
SOZGZZH12AB01818B2,40.71455,-74.00712,Kokolo,The Popcorn,2009,2
SOMSQVP12A8C1374CB,33.74172,-83.85361,Barbecue Bob,Crooked Woman Blues,1991,3
SOALHFM12A8C141486,40.71455,-74.00712,The Ronettes,I Want A Boy,1965,3
SOAEEGL12A81C2181E,38.62774,-90.19951,Cal Tjader,September Song,1956,3
SOOVOWS12A81C236F5,51.80143,-0.20573,Adam Freeland,Silverlake Pills,2007,3
SOIWYCX12A8AE477AD,43.6843,-79.75873,The Hidden Cameras,Steal All You Can Motherfucker,2001,3
SOGBNHA12A6D4FC0B5,34.69934,-79.88483,Kenny Clarke,One Bass Hit,1957,2
SOZCABT12A6D2282A7,64.55653,12.66538,Old Man's Child,Phantoms Of Mortem Tales,2000,3
SOYXRQX12A8C14474A,51.04521,-114.06317,Chad Vangaalen,Frozen Energon,2008,4
SOHKBMX12A6D4F8D99,34.05349,-118.24532,The Ditty Bops,Bye Bye Love (Album Version),2006,3
SOLGSVO12AB01821DF,39.95227,-75.16237,Son House,Special Rider Blues,1962,4
SOSEEJC12A58A7D33E,52.88356,-1.97406,Saxon,Motorcycle Man (2009 Digital Remaster),1980,2
SORBDDK12AC468BC41,34.16788,-111.9307,Alter Der Ruine,When Machines Cry,2006,2
SOPQLTZ12AB017D9F3,44.04992,-123.08854,Govi,Inner Sky,1993,3
SODHNTS12A8AE46B96,51.50632,-0.12714,Psapp,Sad Song,2007,3
SONVCRM12A6D4F66F5,51.48224,-2.78071,Portishead,Strangers,1994,3
SOKCCTK12A8C138BB4,52.88356,-1.97406,Living In A Box,Love Is The Art,1987,3
SOIHLKC12A6D4FAA3F,42.33168,-83.04792,Alice Coltrane,Oceanic Beloved,1998,4
SOKBXOY12AB0182E82,-41.28054,174.76714,Brooke Fraser,Seeds,2006,4
SONROBX12A8C13F037,34.23033,-118.23944,Nural,Not Guilty,2005,3
SOUIPNT12AB0184070,40.63955,22.93707,G Pal,Krevadence,2001,3
SOEJVKX12A67ADBF2D,51.50632,-0.12714,Dub Pistols feat. Rodney P & Terry Hall,Peaches,2007,3
SOSNKYU12AF729FF70,39.90348,-83.43001,Bouncing Souls,True Believers,2001,4
SODKMLO12A8C133BE7,41.88415,-87.63241,Lalah Hathaway,For Always,2008,4
SOWXQLW12A8C134002,40.71455,-74.00712,Special EFX,She Will Remember,1999,3
SOSBPJB12A6D4FC41F,40.71455,-74.00712,Chic,"Dance_ Dance_ Dance (Yowsah_ Yowsah_ Yowsah) (LP/12"" Version)",1977,3
SOHDRBG12A8C1423A2,51.16166,-3.04215,Nik Kershaw,Stick Around,1999,3
SOAKAXS12A8C13188D,34.74243,-87.66771,Shenandoah,The Moon Over Georgia,1990,4
SOWNMEY12A8C136EDF,60.17116,24.93258,Apocalyptica,Sad But True,1996,4
SOQXDYO12A6D4F86BA,42.33168,-83.04792,Rare Earth,Nice To Be With You,1971,2
SOIQJIY12A6D4F7F61,42.33168,-83.04792,Alice Coltrane,Sivaya (Album Version),2002,3
SOCILRQ12A58A7BF49,44.23153,-76.47933,Arrogant Worms,Overture,2003,2
SODYSDM12A8C13D8F9,51.48126,-3.18067,Cerys Matthews,Blue Light Alarm,2006,2
SOQXGUJ12AB0189E9B,38.8991,-77.029,While,Haze-3,2002,3
SOASLNW12A58A7ABEC,43.0026,-83.7826,Grand Funk Railroad,We're An American Band (Live) (24-Bit Remastered 02) (2003 Digital Remaster),1975,2
SOJNXOJ12A8C14300C,59.27074,15.21751,Truckfighters,Chameleon,2007,3
SOAQSIH12A8C132E0D,41.88415,-87.63241,Screeching Weasel,You Blister My Paint,1996,3
SORSLUI12A8C1327BF,40.71455,-74.00712,Mariah Carey,When I Saw You,1995,3
SOMGYMF12A6D4FAA30,18.45462,-66.06462,Ismael Rivera,Dime porque,1992,3
SOVUVAY12A6D4F9A50,54.90012,-1.40848,The Futureheads,Burnt,2006,3
SOGLIVN12A58A7A8E2,27.9758,-81.54106,Diamond D,Get Up,2005,4
SOATZOB12AB0189602,59.33217,18.06243,Katatonia,Idle Blood (Linje 14),2010,5
SOLTROQ12A8C13ABEC,51.50632,-0.12714,The Clientele,Monday's Rain,2000,4
SOKZOLG12A6D4F6975,-23.56287,-46.65466,Eliane Elias,Introduction #1/If I Should Lose You,2000,2
SOHYNAS12AB0185923,33.90094,-84.279,Atlanta Rhythm Section,Angel (what in the World's Come Over Us),1974,3
SOSXQNX12AAF3B39BF,31.1689,-100.07715,Ghost of the Russian Empire,Mandroid,2008,2
SORELGY12AB018333F,40.1142,-88.2435,REO Speedwagon,Dangerous Combination,2007,2
SOHYOBG12A8C144DA0,40.71455,-74.00712,Jesper Kyd,Sanitarium,2000,3
SOOWUSH12A8C13247B,40.21388,-85.70948,Sam & Dave,Broke Down Piece Of Man,1990,4
SOGDQNF12AB0186999,42.31256,-71.08868,Open Hand,Tough Girl,2004,4
SOKJKCS12AB017FB1C,47.60356,-122.32944,Jennifer Warnes,Way Down Deep,1992,3
SOKCNFS12AB01888D4,-34.60852,-58.37354,Bersuit Vergarabat,Sin son,1993,2
SOWFJTY12A58A79554,52.88356,-1.97406,Dif Juz,Hu,1981,3
SOGADXW12A8C137A4D,54.31407,-2.23001,Trapeze,Way Back To The Bone,1998,3
SODBWDK12A6D4F95A6,42.31256,-71.08868,The Click Five,Catch Your Wave (Live Version),2005,2
SOICJHV12A6D4F91E6,34.05349,-118.24532,Linkin Park,Lying From You [Live LP Underground Tour 2003],2003,4
SOTZACD12AB018B49F,23.1168,-82.38859,Rolando Alphonso,Payton Place,2001,2
SORTQQT12A6D4FADF7,40.71455,-74.00712,Chavez,The Flaming Gong,1995,3
SOJFOCF12A8C13590B,38.04859,-84.50032,The Scourge Of The Sea,Hookers,2006,2
SOMKTTJ12A8C130B16,40.71455,-74.00712,Groove Theory,Didja Know,1995,4
SOHMTOD12AB0189B9F,62.19845,17.55142,bathory,One Rode To Asa Bay,1990,4
SOVHBKK12A8C1316B9,22.81751,-82.7603,Arturo Sandoval,Little Jazz,2003,2
SOCNXOO12A8C139A7F,40.65507,-73.94888,Mae West,All Of Me,2006,3
SOEZXPW12AB0181BBE,41.82387,-71.41199,Roomful Of Blues,You Give Me Nothing But The Blues,2001,2
SORWAQZ12AB0182D72,36.99462,-86.44558,Nappy Roots,Set It Out,2002,3
SOBSYDI12A8C139FB6,37.77916,-122.42005,Tuck & Patti,Sitting In Limbo,1991,3
SOIZIHV12A8C13AFFA,55.67631,12.56935,Efterklang,Frida Found A Friend,2007,4
SOVUMGM12AC9075763,50.45663,4.87137,Enthroned,Ornament Of Grace,2010,3
SOZUVNF12A58A79E1A,36.15398,-95.99277,David Cook,Bar-ba-sol,2008,4
SOFSRWM12A8C143ECC,37.77916,-122.42005,From Bubblegum To Sky,Downtown or Up?,2008,2
SOWHFRQ12AC468A390,49.01037,8.4092,Across the Border,The seed,2009,2
SOYLHAY12AB017BE58,52.47859,-1.9086,Plone,Press A Key,1997,3
SOBSEGD12A6D4F9335,40.43831,-79.99745,Erroll Garner,When A Gypsy Makes His Violin Cry,1993,2
SOQDFYP12A6D4F6489,51.45366,-2.59143,The Blue Aeroplanes,Action Painting,1988,2
SOTXWAJ12A8AE459FD,59.85845,17.64405,Britta Persson,At 7,2008,3
SOBVAYP12AB0182485,-33.86963,151.20695,Two Dollar Pistols,Without Goodbye,2004,2
SODAJQI12AB01854D1,52.51607,13.37698,Alphaville,Beautiful Girl (Piano Piece),1999,2
SOCBCMW12A81C23284,42.33168,-83.04792,The Hentchmen,Half Step Away,2006,3
SOONZLR12A8C142BF5,36.16778,-86.77836,Lambchop,I'm Thinking Of A Number,2008,4
SOKCNSR12AB01896DE,35.85683,129.2459,Shout Out Out Out Out,Reintegration Time,2009,3
SOQYQBH12AB01806AC,45.46894,9.18103,Exilia,Rise When You Fall,2004,3
SOBXOSW12A6D4FAA65,47.50622,19.06482,Elek Bacsik,Blue Rondo A La Turk,1998,3
SOSLIPZ12AB017D662,35.30914,-98.52102,Ryan Lindsey,White Paper Beds,2006,2
SOSMPHT12A8AE49AF4,37.16793,-95.84502,Hard 'n Phirm,Funkhauser,2005,3
SOBRLCC12A8C1380B9,44.97903,-93.26493,After The Burial,Drifts,2008,4
SOAFPCV12A6D4F74BD,31.15509,-95.96653,Albert Collins,I'm Beginning To Wonder,1991,3
SOVIEFH12A8C134A80,37.77916,-122.42005,Romeo Void,One Thousand Shadows,1992,3
SOSEAAN12AF72AD190,49.69475,21.76223,Decapitated,The First Damned,1998,4
SOCYJBE12AC4686E45,18.01571,-76.79731,Sugar Minott,Two Timer - Timer Dub (Album),1984,2
SOFBQOV12A6D4F5FD7,39.74023,-75.55084,Clifford Brown,Easy Living,1986,2
SOOVTTL12AB017BB5C,57.70133,11.96689,Evergrey,Blinded,2003,3
SODBWVB12AB017A54A,43.65914,-70.25665,Christy Moore,America You Are Not The World,2006,2
SOWZYCM12AB0183701,40.71455,-74.00712,John Brown's Body,Original Man,2001,3
SOSOTRB12A67AD827B,41.88415,-87.63241,Avant / Nicole Scherzinger,Lie About Us,2006,5
SOHZBHQ12AB018A7DE,32.20049,-94.35887,Jim Reeves,You Belong To Me,1991,2
SOIVOIS12A8C138771,37.77916,-122.42005,Jolie Holland,A Crush In The Ghetto (Album Version),2006,2
SOEIYAM12A8C137A89,19.4319,-99.13285,Edgar Oceransky,Juro,2004,3
SOXRUEQ12A8C141354,29.76045,-95.36978,Jennifer Holliday,I Am Changing,1996,3
SOAZHOD12A6D4F70B5,-32.89123,-68.83955,Los Enanitos Verdes,Creo,1994,2
SOSJAOS12A8C13DDDC,41.70671,-73.92937,Hopewell,Tree,2007,2
SOLKYCI12AB01887B0,42.31256,-71.08868,The Breeders,Hellbound,1990,4
SOVJVGF12A8C13EDFE,43.64856,-79.38533,Cancer Bats,Bastard's Waltz,2008,4
SOOAJNM12A8C13FBEA,34.05349,-118.24532,Tenacious D,Baby,2006,4
SOENLVR12A6310E04B,40.71455,-74.00712,Marcy Playground,Secret Squirrel,1999,3
SOVKXBB12A6D4FC229,-24.9162,133.39311,The Stems,Running Around,1987,2
SOHHUCO12A58A7A2C7,43.32245,-3.12282,Julian Lennon,Jesse,1984,3
SOJAVCA12AB0187F07,39.95227,-75.16237,The Jai-Alai Savant,Scarlett Johansson Why Don't You Love Me,2005,3
SORPEJN12AC392752D,46.8132,8.22395,The Beauty of Gemina,La Mer - Rythme Eternel,2010,2
SOIKOIB12A8C13CB25,40.14323,-74.72671,Bigwig,Pro Life Taker,1997,3
SONPDDK12AB01832D5,27.9758,-81.54106,Savatage,There in the silence,2001,4
SONNQIA12A8C13ADEC,39.73926,-89.50409,Cruciform Injection,Every Mans Sin,2006,2
SOKALBS12A6310E146,52.47859,-1.9086,Bentley Rhythm Ace,Bentley's Gonna Sort You Out,1996,4
SORFSHQ12A8C1419B6,40.86189,-74.49641,Neal Casal,The Cold & The Darkness,2009,2
SOEOOGW12AC468C943,29.95369,-90.07771,Lee Dorsey,Everything I Do Gonh Be Funky,2001,3
SOMHWBR12A6D4F7578,55.8578,-4.24251,Midge Ure,The Leaving (So Long),1988,2
SOGKIKJ12A6310E852,37.27188,-119.27023,The Disposable Heroes Of Hiphoprisy,Water Pistol Man,1992,3
SOBUVUD12A8C137331,37.77916,-122.42005,Paul Desmond,Ill Wind (You're Blowin' Me No Good),2002,2
SOJJOSJ12A6D4F6ECA,48.85692,2.34121,Motorbass,Ezio,1996,3
SOGJDJX12A58A7AE87,52.88356,-1.97406,The Count Bishops,Route 66,1977,2
SOUHNEU12A58A7DAE3,40.57885,-74.21956,The Smithereens,Strangers When We Meet,1986,3
SOJZMXX12A8C1374DF,33.74172,-83.85361,Barbecue Bob,Waycross Georgia Blues,1991,2
SONABZE12AB01806E1,51.73569,0.47791,Squarepusher,Seb-1.04,2009,3
SOTQBKC12A8C13E961,40.82624,-74.47995,The Dillinger Escape Plan,Baby's First Coffin,2003,4
SOTSKFP12A6701E682,38.40901,-121.36562,Billy Corgan,Walking Shade (Album Version),2005,2
SOZLCBW12AB018302A,40.19033,-82.66947,Conya Doss,Nevermind,2006,4
SOADFMR12A6701FB5F,50.90994,-1.40732,Craig David,All The Way (Single Version),2005,4
SONWEOA12A58A7B400,41.88415,-87.63241,Wilco,Solitaire,2009,4
SOWERHG12A8C13E812,37.77916,-122.42005,Jetboy,Groove Tube,1990,2
SOIEMYI12A8C142384,52.51607,13.37698,Rosenstolz,Strahlende Nächte,1994,3
SORHUWR12AB0182E1E,47.60356,-122.32944,Demon Hunter,Infected,2002,4
SODRGFK12A58A7C2B5,41.88415,-87.63241,Tortoise,C.T.A.,2002,4
SOLAJXL12A6D4F89F6,30.4951,-91.25276,Slim Harpo,Baby Scratch My Back,1971,3
SOBJJLZ12AB018027C,35.78551,-78.64267,Chatham County Line,Lonesome in Caroline,2006,4
SOZAJVT12A8C13853E,48.20254,16.3688,Sofa Surfers,One Direction,2005,3
SOTBVMH12A8C135E0E,34.05349,-118.24532,Sony Wonder,Blackbird,2001,3
SOJGUCG12AAF3B2869,40.65507,-73.94888,Killah Priest,A Crying Heart,2008,3
SOIKMGA12AB018867C,40.4203,-3.70577,El Canto del Loco,Zapatillas,2005,4
SOJAVZS12A8C13C1B3,20.68759,-103.35108,La Barranca,Vuelta interminable,1999,2
SOPVBLV12A8C134179,45.19398,5.732,Miss Kittin,I Come.Com,2004,4
SOQSMHB12A8AE48C94,53.50807,-8.42945,Luka Bloom,As I Waved Goodbye,2001,2
SOPIZUZ12A8C13C266,44.97903,-93.26493,Cloud Cult,Story of the Grandson of Jesus,2008,3
SOJLAGH12A8C1398B2,34.05464,-117.75002,Tom Waits,You Can Never Hold Back Spring,2005,4
SORGSCK12A6310E81C,51.43558,-2.57518,Tricky,Broken Homes,1998,4
SOFSOWI12A8C13F3CF,43.88979,8.03889,Fausto Papetti,A Whiter Shade Of Pale,1996,3
SOHTEJN12A58A783FF,51.11655,-0.18703,The Cure,Just Like Heaven,1987,4
SOGHBKI12A8C13F967,-27.46888,153.02283,Darren Hayes,Step Into The Light,2007,3
SOFBZMZ12AF72A60AA,42.50172,12.88512,Lucio Battisti,Ancora Tu,1976,4
SOKHZUS12A67020905,34.05349,-118.24532,Ry Cooder,Ejercito Militar,2005,3
SOGJUBZ12A8C141B2D,56.27609,9.51695,Pretty Maids,Credit Card Lover,1992,3
SOBJIUY12A8C135187,34.05349,-118.24532,Joe Zawinul,Waiting for the Rain,1986,3
SOLGQMX12A67AE0EFA,41.51776,-72.75753,Delirious?,Deeper,1997,3
SOAUXKN12A58A7C115,46.44231,-93.36586,The Blue Jays,Lover's Island,1961,3
SOIEIJN12A58A7E14A,34.05349,-118.24532,En Vogue,Whatever (LP Version),2001,3
SOWXPZR12A8C138652,40.71455,-74.00712,Assembly of Dust,Harrower,2004,3
SOFVSAH12A6D4FB3C5,37.68698,-97.33558,Joe Walsh,All Night Laundry Mat Blues,1974,3
SORASVX12A8C13993F,37.27188,-119.27023,Throwing Muses,Dizzy (remix),1989,2
SOIGPRF12A6D4FC4A2,40.65507,-73.94888,Lil' Kim,She Don't Love You,2000,4
SOVLMYA12AAF3B2650,44.81187,20.46414,Ana Popovic,Between Our Worlds,2007,3
SOYYIHQ12AB017FD9E,29.95369,-90.07771,Jean Knight,Take Him (You Can Have My Man),1971,3
SOJLWXM12A58A7EDF7,33.6671,-117.76505,Eighteen Visions,The Notes Of My Reflection,2002,3
SOHSDKY12AAF3B20DF,31.57182,-97.1495,Roy Hargrove,Devil Eyes,2006,4
SONHGDN12AB0186A63,40.71455,-74.00712,Doug MacLeod,Devilment Doin' Woman,2002,2
SOGMDAL12A58A7DB2A,27.94653,-82.45927,Windsor For The Derby,Robin Robinette,2008,2
SOEHGFB12A6D4F89CA,33.59233,-101.85587,Joe Ely,Cool Rockin' Loretta,2002,4
SOPVHEE12AB0184051,51.50632,-0.12714,Echobelly,Lustra,1997,3
SOJFEOI12A58A77693,18.01571,-76.79731,Linton Kwesi Johnson,Reggae Fi Radni,1984,3
SOKXJBT12A8C1397BF,49.89942,-97.14074,Venetian Snares,P,2006,3
SOXQUTB12AB018AA31,53.34376,-6.24953,Hothouse Flowers,Spirit Of The Land,1993,2
SOWGGTZ12AB0187E45,40.71455,-74.00712,Nickodemus,Endangered Species (Outro),2006,4
SOIDXGD12A6701F6ED,50.87566,0.00093,Ed Harcourt,Little Silver Bullet,2002,3
SOOEIHH12A8151E103,28.53823,-81.37739,Jarabe De Palo,Estamos prohibidos,2007,3
SOBUBPM12AB018416C,63.22945,29.33181,Happoradio,Liittymät Kiinni,2004,3
SOZKVXO12AF72AA8F3,40.71455,-74.00712,The Bloodsugars,Uh Oh,2008,4
SOHXVWR12A8C135E5F,25.72898,-80.23742,Joe McPhee,Scorpio's Dance,1970,3
SOMQMXY12A679C8062,52.50208,-0.76588,The Chameleons UK,Time_ The End Of Time,1986,3
SOVLOYA12AB01888B8,41.11366,-73.40765,Horace Silver,The Baghdad Blues,1959,3
SOVYNOZ12A6D4F98C8,31.55379,-90.10785,J.B. Lenoir,Good Advice,1995,3
SOSCJUN12A6D4F7BC7,36.87652,-89.58828,Brand X,Euthanasia Waltz,1976,4
SOQBJYK12A8C1324D4,41.66122,-71.55587,Billy Gilman,One Voice,2000,4
SOQUIZS12AB017F997,38.8991,-77.029,Proceed,Koma,2006,2
SODYSLB12AB018C66F,37.77916,-122.42005,Joyce Cooling,South Of Market,1997,4
SOUXISQ12AB0180252,54.31407,-2.23001,Bad Manners,Black Night,1997,4
SOTBPLJ12AB017E701,42.28474,-83.38348,Insane Clown Posse,Telephone Skit 6,1996,2
SOQZCXN12A8C136525,40.71455,-74.00712,Kelley Stoltz,Something More (Album),2008,3
SOGJTJZ12A8C1441E0,40.71455,-74.00712,Kokolo,Candela,2004,2
SOHEYBR12AB017F7AA,34.82353,-89.99726,North Mississippi All Stars,Snakes In My Bushes,2001,3
SOAOIJY12A8C1370E5,39.90348,-83.43001,Bouncing Souls,Kids and Heroes,2003,4
SOAUBGR12AB0183A99,41.88415,-87.63241,Steve Goodman,City of New Orleans,1971,4
SOUHLYT12A8C13A151,35.32689,-83.80489,Ronnie Milsap,Carolina Dreams,1982,2
SOOHFSU12AB0182929,44.7272,-90.10126,Tourniquet,Servant of the Bones,2000,2
SOQJZYS12A8C13BB68,53.41961,-8.24055,Clannad,Seachrán Charn Tsiail,2003,3
SODERXY12A81C23550,51.56096,-0.23443,4hero,Morning Child (Landau Orchestra Remix),2007,2
SOCNQRF12AB0187434,55.84291,-4.41984,Paolo Nutini,Rehab,2007,3
SORZPHN12A8C13A7F4,40.71455,-74.00712,Choking Victim,In Hell,1999,4
SOCTMCU12A58A78E7F,-37.81753,144.96715,Missy Higgins,Hold Me Tight (Non-Album Track),2004,3
SOLBNWP12AB018A94F,42.47775,-70.96668,Freddy Cannon,Teen Queen Of The Week,1962,2
SODNMGV12AB0188599,41.08419,-81.51406,The Black Keys,She Said_ She Said,2002,4
SOYUOXR12AB018E33D,54.90012,-1.40848,Field Music,Each Time Is A New Time,2010,4
SORGCDY12A6D4F8101,40.65507,-73.94888,Peter Criss,Hooked On Rock 'N'  Roll,1978,3
SOAAYGU12A8C13C812,52.51607,13.37698,Jazzanova,Place In Between,2002,4
SORTXHX12A6D4F8A20,55.95415,-3.20277,The Beta Band,The Beta Band Rap,1999,4
SOKHZHN12A6D4FB8EC,53.79449,-1.54658,Pale Saints,Language Of Flowers,1990,4
SOMMGBF12A6701F71F,37.77916,-122.42005,American Music Club,How Many Six Packs Does It Take To Screw In A Light?,1994,2
SOREHOQ12A8C138AE2,40.85715,-73.85678,Terror Squad / Remy / Fat Joe,Terror Era,2004,3
SOEQKCB12A8C138B54,40.4203,-3.70577,Rosendo,Nadie sabe el paradero,2007,3
SOXNHZK12A8C1377DD,29.95369,-90.07771,Idris Muhammad,Theme For New York City,1975,3
SOPRION12A58A7DA8A,38.62774,-90.19951,Grant Green,Old Folks,1961,3
SOILCDH12A6D4F7794,41.35644,-72.09647,Cassie,Call U Out (Album Version),2006,3
SOHBRFC12A8C1337EF,-9.82491,-36.74328,Hermeto Pascoal,Nilza,1979,2
SOOINZH12AB01848C3,53.4796,-2.24881,Jega,Ionic,1996,3
SOKKRKK12A58A77E03,34.05349,-118.24532,Threshold,Stop dead,2004,3
SOTPZVK12A8C13C6EF,18.4867,-69.94049,Michel Camilo / Tomatito,Twilight Glow,2006,2
SOUNKVH12A8C13E8A5,42.44952,-83.16166,Kiln,Flycatcher,2007,3
SOXEAEL12A8C142ABC,53.40977,-2.97848,The Farm,Good Morning Sinners,1992,2
SOFVYSF12A6D4F7C59,32.33765,-90.32943,Jonezetta,The City We Live In,2006,4
SOHJHBY12A8C1344B8,36.19524,-86.51858,The Charlie Daniels Band,Everything Is Kinda All Right,1975,3
SOUDAFL12A8C13B61A,31.1689,-100.07715,Helstar,Evil Reign,1999,3
SOZODNC12A67FFB307,51.59094,-0.38049,Elton John,The North,1992,3
SOBXRDU12AB0182C48,60.17116,24.93258,The 69 Eyes,The Good_ The Bad & The Undead,2009,4
SOYRQNR12AB018FD71,62.19845,17.55142,Entombed,Night Of The Vampire,1997,4
SORXRRS12A58A7E2FB,40.85251,-73.13585,Mountain,Mississippi Queen,1970,2
SONBRTN12AB0184F10,43.64856,-79.38533,Ivana Santilli,Doin' All The Doin',1999,2
SOCHMKV12A8C144915,56.65286,-3.99667,Capercaillie,Nil Si I Ngra,1998,3
SOEUBDR12AB018986B,48.85692,2.34121,Richard Clayderman,All By Myself,2001,3
SOBSMDN12A8C1373A9,36.05084,-95.7895,Kristin Chenoweth,It Will Be Me,2005,4
SOWSBEP12A81C216E4,59.33217,18.06243,THERION,Deggial,2000,4
SOXBJBD12A8C1406A6,37.77916,-122.42005,Tea Leaf Green,Jezebel,2006,4
SOTWODS12A6D4FA509,40.86034,-74.12374,Donald Fagen,Mary Shut The Garden Door (Album Version),2006,4
SOYFPFB12A58A770F2,53.74319,-0.34592,Kingmaker,Really Scrape The Sky,1991,3
SOIMIUC12A6701BE71,30.42084,-87.21724,Gwen McCrae,It Keeps On Raining,1975,3
SOQXSDP12A6D4FC9ED,45.51179,-122.67563,Lifesavas,Selector + Fa' Show,2003,2
SOOGABY12A8C13CF2D,41.39447,-73.61689,Illya Kuryaki & The Valderramas,Jubilados Violentos,1991,2
SOMNUSA12AB0184C18,40.7174,-74.04323,Al Di Meola,Black Cat Shuffle,1982,3
SOMQCHM12AB0185056,37.77916,-122.42005,Deerhoof,Adam+Eve Connection,2003,4
SOTZUDN12AB018607C,40.71455,-74.00712,Mink DeVille,You Better Move On,1981,3
SOBACYS12A8C13D6A4,37.80506,-122.27302,Del The Funky Homosapien,Why You Wanna Get Funky...,1998,4
SOQSSTO12A6D4F6354,42.3076,-71.27951,Billy Squier,In The Dark,1981,4
SOMGOKW12A8C13D697,54.155,-7.529,Juliet Turner,People Have Names,2008,2
SOYALIK12AC909721A,49.38426,-84.75627,DL Incognito,Fall Back (Feat. Mic Check),2004,2
SOAPMUQ12A6D4F80C6,41.11366,-73.40765,Horace Silver,Calcutta Cutie (Rudy Van Gelder Edition) (1999 Digital Remaster),1965,4
SOLSWGR12A8C13CED9,39.95227,-75.16237,Canibus,So Into You,2005,2
SOSUXKJ12A8C1368A7,28.53823,-81.37739,Skrape,The Ocean,2003,3
SOTNDGD12AB0182280,59.33217,18.06243,Orup,Vackert Väder,2000,2
SOMOCEL12AC3DFB37D,53.40977,-2.97848,Hot Club De Paris,For Parties Past And Present (Acoustic),2008,2
SOXRSCM12A8C143BD8,41.38572,2.17005,Antonio Orozco / Ivan Ferreiro,Soldado 229,2006,3
SORRPHU12A58A7B477,28.02232,-81.73295,Gram Parsons,Hickory Wind (Alternate Version),2006,4
SONSDKO12AB01821AB,33.6671,-117.76505,Dustin Kensrue,This Is War,2008,3
SOWCIWZ12AB0186F1B,42.97877,-82.40336,Kim Mitchell,Called Off,1984,2
SOPFJST12A8BEEEAF7,51.50632,-0.12714,Meat Beat Manifesto,Hallucination Generation,1990,3
SOVBIXW12A6D4FB033,41.88415,-87.63241,The Paul Butterfield Blues Band,I Get Excited (Album Version),1980,2
SODNVVC12AC468B086,40.5725,-74.154,Joan Baez,The Hitchhikers' Song,1971,2
SOJHKZF12AC468D180,40.71455,-74.00712,Groove Collective,You're Stepping On My Daisy,2001,3
SOQUMZR12AB017F979,35.14968,-90.04892,The Soul Children,I'll Understand,1969,3
SOVPTHN12A81C220C3,40.71455,-74.00712,Manhattan Transfer,Clap Your Hands (LP Version),1975,2
SOVEEDB12A8C13F591,34.05349,-118.24532,Ariel Pink's Haunted Graffiti,Oceans of Weep,2002,3
SOGQXCQ12A6701D9E3,56.07043,-3.44291,Big Country,A Thousand Stars,1995,3
SOGTGYN12AB0185A8C,27.9758,-81.54106,Negative Format,Proximity Reconstruction,1998,2
SOUMASG12A58A772B1,40.71455,-74.00712,Sean Lennon,On Again Off Again,2006,3
SOOKNCK12AB017E2CD,43.32245,-3.12282,Julian Lennon,Coward Till The End ?,1986,3
SORJKZE12AF72A7453,40.0084,-75.15294,Sister Sledge,Hold Out Poppy,1985,2
SOHPRDV12A8C142265,37.77916,-122.42005,Von Iva,Birds of Prey,2009,3
SOZLIFH12A58A7C3F3,38.51213,-89.98423,Uncle Tupelo,Slate (Album Version),1993,4
